"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Bahamas, The","BHS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3010177612305","","91.968147277832","87.418098449707","87.7150421142578","","","","","",
"Bosnia and Herzegovina","BIH","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4148788452148","79.9998931884766","83.6339492797852","82.7265777587891","","",
"Belarus","BLR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4689331054688","100","","99.1891326904297","99.4483337402344","99.1046676635742","96.1620864868164","99.3154220581055","","98.3248901367188","100","99.2626266479492","100","","","99.6074066162109","99.3375701904297","98.2632827758789","","",
"Belize","BLZ","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2302207946777","","","60.340690612793","63.1404991149902","","","73.4740219116211","","","","","","92.6188507080078","86.117073059082","90.0095672607422","96.1940307617188","91.4336166381836","88.752082824707","","91.367073059082","","",
"Bermuda","BMU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.7054824829102","","","","","","","","","","","","",
"Bolivia","BOL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2943992614746","45.6651916503906","44.4078903198242","53.4574584960938","53.1882019042969","54.0253791809082","55.64208984375","58.0650482177734","74.7052688598633","77.3855819702148","72.1960296630859","80.3361282348633","77.6360702514648","","","","79.5877990722656","82.4493408203125","80.1077423095703","84.5791320800781","86.2399520874023","89.944206237793","97.0481872558594","","",
"Brazil","BRA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","37.5762405395508","39.4989891052246","42.2235488891602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4278869628906","","","","97.7058563232422","","","","","","","","","","","",
"Brunei Darussalam","BRN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.125358581543","97.0050506591797","96.8326568603516","96.9189224243164","96.1823196411133","","96.3272323608398","","95.1027526855469","","","",
"Bhutan","BTN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","6.87961006164551","7.64141988754272","","","","","","","","","","","","","","29.3470897674561","","","","","79.0005493164063","85.8253707885742","85.2372894287109","","","","","87.7407302856445","","","94.8598327636719","91.6940231323242","93.4257888793945","98.6957473754883","79.4048385620117","","",
"Botswana","BWA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","62.478099822998","66.4857635498047","","","69.2057495117188","70.1801528930664","72.155647277832","72.8423461914063","75.4720916748047","80.8334808349609","84.4045028686523","","81.8490219116211","","86.8567276000977","85.5460433959961","88.0519866943359","86.1517868041992","87.5480499267578","87.5813522338867","87.9032669067383","88.8639297485352","","","94.6768264770508","","","","","","",
"Central African Republic","CAF","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","16.4391403198242","18.9231796264648","20.3199195861816","22.2328491210938","","32.1789016723633","","","","","28.9981994628906","28.1218395233154","26.1222591400146","","","40.1226005554199","36.383129119873","36.9530982971191","31.8798007965088","27.8330497741699","32.2397918701172","","","","","","","","","","","","","","","","","40.6962585449219","38.8664512634277","43.9173393249512","45.3539199829102","","","",
"Canada","CAN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.130012512207","98.8669662475586","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5992736816406","97.2282104492188","97.8558120727539","97.7264099121094","97.5233306884766","97.5491027832031","97.7738037109375","98.0855102539063","97.9362869262695","97.398551940918","96.8281707763672","96.7734527587891","97.0698165893555","98.439323425293","97.6009902954102","97.4651412963867","97.4786071777344","","",
"Switzerland","CHE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5174407958984","56.2022514343262","53.5079002380371","51.47998046875","49.3976287841797","","","","","","68.3272705078125","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","57.8514404296875","55.4081993103027","64.9987564086914","68.9589004516602","70.817626953125","79.4728698730469","","79.7472610473633","","","","","","","","","","","","","","","","","","","","79.3497619628906","","","","","","","","","","","","","97.6268997192383","99.3583984375","","","",
"China","CHN","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8446884155273","79.8378219604492","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","40.9942893981934","40.9635810852051","","50.9917602539063","50.3120307922363","47.2064399719238","48.1510200500488","52.0971603393555","","","","","53.9420890808105","49.2006187438965","51.0360107421875","","51.4925804138184","48.9261894226074","","53.064510345459","48.4547882080078","49.9378814697266","47.9631805419922","48.3164710998535","42.8338203430176","","56.4494094848633","83.9697036743164","","","","","","66.5254821777344","","59.3737182617188","","","79.3766021728516","71.3335189819336","","",
"Cameroon","CMR","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","38.1063117980957","37.6056709289551","38.5596199035645","39.490909576416","43.1838607788086","46.8646697998047","44.4992408752441","45.648021697998","45.1155700683594","44.6570014953613","43.5467987060547","47.90576171875","48.3980903625488","49.4107513427734","48.8001899719238","49.021369934082","","58.6637992858887","54.7043418884277","","","","","","","","","","","","","","","60.5247611999512","56.0954399108887","69.0040283203125","65.3839492797852","57.2767486572266","70.449836730957","","","",
"Congo, Rep.","COG","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","37.8191299438477","47.9247894287109","36.815788269043","42.9374198913574","46.9715614318848","47.4752197265625","48.3575592041016","56.7449798583984","","","56.1898307800293","52.5616302490234","56.739429473877","57.9629096984863","59.9404487609863","59.2361297607422","","","","52.3666000366211","57.8115081787109","","52.2674217224121","","51.3024597167969","","","","","","57.4020195007324","","","","","70.5366134643555","","","","","","","",
"Colombia","COL","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","32.7237014770508","33.7436218261719","35.3583602905273","36.7091598510742","","","","","","","","53.4472007751465","54.9068984985352","56.0906600952148","56.1507987976074","59.5425796508789","56.0902099609375","56.0905609130859","56.0904693603516","59.1634788513184","59.3383598327637","","58.860179901123","63.7965316772461","62.878849029541","60.8014984130859","","72.1964797973633","69.3014907836914","","","","","83.6438522338867","84.7549514770508","89.2309494018555","","","85.1106033325195","87.1127395629883","87.0392990112305","","","",
"Comoros","COM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","55.716968536377","","","","","","37.7335815429688","","","","","","40.6292610168457","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","21.3984909057617","17.6632194519043","","23.24241065979","30.5513191223145","31.6437797546387","32.3245010375977","","","","","","50.4396209716797","","","","","","","91.269287109375","82.8664169311523","89.2205810546875","","90.1569366455078","","86.9853210449219","","","89.0823822021484","","93.4926528930664","","",
"Costa Rica","CRI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","61.039379119873","65.6841125488281","70.6355972290039","71.421989440918","77.3013000488281","","","77.1866226196289","84.5313568115234","","","76.6702499389648","79.9878997802734","","","66.0515670776367","63.2265510559082","62.4463882446289","63.2847709655762","65.6894073486328","","65.4932098388672","66.4900970458984","71.1760406494141","74.1319122314453","74.3752975463867","76.9097518920898","","","90.2412490844727","91.5041885375977","89.9005432128906","","","86.5210037231445","91.6470184326172","85.6359329223633","95.578742980957","95.6090927124023","90.0318832397461","92.513801574707","89.7123489379883","89.3440322875977","","",
"Caribbean small states","CSS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","85.7251510620117","85.7960510253906","85.4789505004883","86.148811340332","85.3432006835938","85.913932800293","86.5662994384766","87.1142501831055","87.9587097167969","87.9948120117188","88.6102066040039","88.1126098632813","88.1407089233398","87.959228515625","87.3357009887695","86.7151565551758","86.5248184204102","86.2441024780273","85.88427734375","85.4833831787109","85.149169921875","85.0087814331055","85.0202865600586","84.918586730957","84.484733581543","84.3947067260742","84.0857086181641","85.0146026611328","85.7858734130859","86.5966033935547","85.8674774169922","86.5135269165039","86.0647506713867","88.3380889892578","89.9607467651367","88.762321472168","88.2341766357422","88.3208770751953","88.39306640625","","",
"Cuba","CUB","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","42.0508308410645","43.7326393127441","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6638488769531","96.4852981567383","97.2957229614258","96.9948196411133","96.2144622802734","97.7342071533203","97.9382019042969","97.1363983154297","97.0254592895508","95.4868392944336","96.1380310058594","96.0841674804688","97.5995178222656","96.9449691772461","","",
"Curacao","CUW","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","71.3589706420898","68.0762481689453","75.1231536865234","","","","","","","","","","","","96.2937088012695","98.7372665405273","","98.6446304321289","97.2535781860352","97.713752746582","99.6594696044922","98.7766571044922","96.7720794677734","","","","","","","",
"Czech Republic","CZE","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3266983032227","98.0978698730469","","","","","98.6169204711914","98.6780395507813","98.9185791015625","98.1255493164063","98.5865936279297","98.6810607910156","99.200309753418","98.5425567626953","98.8530120849609","99.7981414794922","99.0694808959961","99.2305221557617","99.3824615478516","","","",
"Germany","DEU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0319976806641","93.7158432006836","92.5443801879883","94.2183609008789","96.8509292602539","","99.4241790771484","99.6780395507813","99.1993103027344","99.0549621582031","99.3512191772461","99.3466415405273","98.4170608520508","97.9865112304688","96.0884628295898","","96.7848281860352","96.9556274414063","","","","",
"Djibouti","DJI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7839279174805","","",
"Dominica","DMA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7890014648438","80.1733627319336","","","84.8222808837891","88.6007080078125","","90.3862991333008","95.975959777832","85.9106521606445","","","",
"Denmark","DNK","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","87.3592300415039","86.4547882080078","83.5656280517578","82.9577102661133","","","","","","","","","","","","","","","","","","","","","","","","99.7713012695313","99.8757629394531","99.9356536865234","","","","91.2135391235352","","","98.775032043457","99.5116500854492","99.1679916381836","","","","","",
"Dominican Republic","DOM","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","22.4040908813477","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7359085083008","75.195556640625","","","","","","","","","","","","82.6785736083984","95.5005569458008","","",
"Algeria","DZA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","37.2360305786133","37.4787712097168","39.7733688354492","47.413990020752","49.7742309570313","51.2668991088867","54.8379898071289","56.0880088806152","56.5672492980957","60.753360748291","64.5439529418945","","","","63.7599105834961","64.9683837890625","67.1047668457031","72.5065383911133","71.808479309082","70.5277709960938","72.4060974121094","","","81.3738174438477","83.2257080078125","86.7842330932617","92.9277725219727","93.1439971923828","95.4299011230469","95.5668792724609","95.5688934326172","95.4218215942383","95.1296615600586","92.1704711914063","94.6823425292969","94.6923904418945","","97.1044387817383","95.1325531005859","94.5527801513672","","","",
"East Asia & Pacific (developing only)","EAP","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0198974609375","75.8785781860352","75.9817810058594","78.7480621337891","81.8566970825195","84.3474731445313","86.8882217407227","89.6600189208984","89.2616500854492","88.8203506469727","88.3464508056641","87.9929275512695","89.0876235961914","90.2859725952148","92.4493179321289","93.5368194580078","92.9693908691406","93.1561965942383","93.574836730957","","",
"East Asia & Pacific (all income levels)","EAS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6967391967773","76.8142395019531","76.9279632568359","79.5861892700195","82.7042922973633","84.9708862304688","87.4282531738281","90.0670318603516","89.7088394165039","89.2958984375","88.878288269043","88.5735168457031","89.5442428588867","90.6686401367188","92.6544876098633","93.6744995117188","93.1232223510742","93.2792205810547","93.6633911132813","","",
"Europe & Central Asia (developing only)","ECA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4863433837891","89.8324584960938","90.923210144043","92.110107421875","93.3752212524414","92.4870529174805","92.5116729736328","93.3136291503906","94.567253112793","96.0004806518555","96.2584075927734","95.4309997558594","95.8828201293945","96.3647537231445","96.2808303833008","97.0986175537109","97.9388580322266","98.0066833496094","96.8277893066406","96.0441207885742","99.0288696289063","96.7445526123047","94.6373519897461","94.6707611083984","","",
"Europe & Central Asia (all income levels)","ECS","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1633224487305","92.8074035644531","93.4382019042969","93.0043716430664","93.0639190673828","93.904541015625","95.0021209716797","95.4485702514648","95.7585830688477","96.059211730957","96.0947799682617","96.2549896240234","96.2804107666016","96.5071868896484","96.6908721923828","96.5439529418945","95.9341506958008","95.8580093383789","96.9171676635742","96.0575637817383","95.1558227539063","95.2097320556641","","",
"Ecuador","ECU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","35.3885688781738","37.1388282775879","38.036750793457","39.6339988708496","42.0282592773438","45.8122100830078","47.3740882873535","46.4481201171875","47.3320083618164","49.7316589355469","","","","","","","55.6133613586426","57.7445297241211","","","","","","70.0875625610352","68.6504821777344","68.1552505493164","69.2880783081055","76.0077896118164","74.8718872070313","77.4870986938477","76.8023986816406","72.7867813110352","73.2322463989258","76.6571807861328","76.2162704467773","82.0443572998047","","","","92.9024887084961","93.0074310302734","90.2491607666016","","",
"Egypt, Arab Rep.","EGY","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6948165893555","","","","","","","","","","","","","99.4787063598633","99.2419128417969","95.2208023071289","98.1015396118164","98.9686889648438","","94.2490692138672","","","","96.6294631958008","","","","","",
"Euro area","EMU","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5002517700195","93.8678512573242","94.2061386108398","94.5625228881836","94.8377914428711","95.1051712036133","94.5474014282227","94.4882583618164","95.1823120117188","96.1821823120117","96.5086975097656","96.8984985351563","97.1584701538086","97.1952819824219","97.3442306518555","97.691276550293","97.8311080932617","97.6752319335938","97.5644607543945","96.9290084838867","97.2429733276367","96.7489929199219","96.8668212890625","96.4435806274414","96.4456100463867","","",
"Eritrea","ERI","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.7323989868164","","","","","91.4499969482422","60.1501007080078","","82.079963684082","73.4141693115234","74.1343612670898","69.5937576293945","60.9776802062988","68.6332168579102","71.9647216796875","66.8827285766602","","","","","",
